Feedback_ID,Feedback_Text
Z02337,"I'm really impressed with the kite's user interface. Keep up the great work, Zerodha team!"
Z01358,Zerodha's the search function is blazing fast. works perfectly every time.
Z09497,Why does Kite always have the app logging me out automatically during market open? This is unacceptable.
Z04375,Kite is so minimalist. The the gtt order feature works perfectly every time.
Z00049,"Best trading platform in India, hands down."
Z08712,"The UI is clean, but the app is useless if I can't log in."
Z00766,Zerodha's kite's user interface is efficient. makes trading a breeze.
Z01550,Love the minimalist UI of Kite!
Z04555,"I'm really impressed with the order execution speed. Keep up the great work, Zerodha team!"
Z08704,Getting a response from customer support takes forever. My issue regarding fund withdrawal processing time remains unsolved.
Z02871,The overall stability is fantastic.
Z08885,Very unhappy with the platform today. It's becoming very unreliable. because of problems with Console reports.
Z01758,Kite is so blazing fast. The the kite connect api is a key reason I use Zerodha.
Z07678,Why does Kite always have the lack of a specific indicator during market open? This is unacceptable.
Z09913,Kite has serious occasional chart freezes.
Z04391,Kite is so user-friendly. The the console dashboard is the best in the market.
Z07698,I am tired of facing the app logging me out automatically. It's becoming very unreliable.
Z08195,I am tired of facing the app logging me out automatically. I'm thinking of moving to a different broker due to this.
Z07506,I am tired of facing occasional chart freezes. I'm thinking of moving to a different broker due to this.
Z00715,The minimalist and minimalist design of Kite is perfect for focused trading. Highly recommended!
Z02109,Love the incredibly smooth UI of Kite!
Z09550,Kite has serious customer support delays.
Z03234,The Kite Connect API is fantastic.
Z00791,"Best trading platform in India, hands down."
Z00680,The minimalist and efficient design of Kite is perfect for focused trading. Highly recommended!
Z08637,Kite has serious GTT order trigger failures.
Z01296,The Console dashboard is fantastic.
Z08990,The support team seems to use scripted answers and doesn't solve the actual problem. My issue regarding occasional chart freezes remains unsolved.
Z09172,Kite has serious problems with Console reports.
Z00541,"I'm really impressed with the the search function. Keep up the great work, Zerodha team!"
Z04611,"I'm really impressed with the the overall stability. Keep up the great work, Zerodha team!"
Z01899,Kite is so reliable. The the kite connect api works perfectly every time.
Z08463,Kite has serious problems with Console reports.
Z00575,The minimalist and user-friendly design of Kite is perfect for focused trading. Highly recommended!
Z09077,The phone support line is always busy. My issue regarding the app logging me out automatically remains unsolved.
Z01023,The TradingView charts is fantastic.
Z01326,"Best trading platform in India, hands down."
Z04763,Zerodha's the overall stability is clean. is the best in the market.
Z02702,"Best trading platform in India, hands down."
Z08323,Kite has serious occasional chart freezes.
Z04290,Zerodha's the minimalist design is blazing fast. is the best in the market.
Z01203,Order execution speed is fantastic.
Z06957,"The recent update seems to have caused more problems, especially delayed market data."
Z02332,Zerodha's the search function is minimalist. makes trading a breeze.
Z06145,Please fix the the app logging me out automatically!
Z07734,Please fix the problems with Console reports!
Z08370,Kite has serious customer support delays.
Z05333,Please fix the login issues during peak hours!
Z00215,Zerodha's the minimalist design is blazing fast. has significantly improved my trading discipline.
Z03273,"Best trading platform in India, hands down."
Z03651,The minimalist and efficient design of Kite is perfect for focused trading. Highly recommended!
Z01183,The overall stability is fantastic.
Z06598,"The UI is clean, but the app is useless if I can't log in."
Z06581,Very unhappy with the platform today. It's becoming very unreliable. because of customer support delays.
Z01247,Love the clean UI of Kite!
Z06211,My ticket has been open for over a week with no resolution. My issue regarding customer support delays remains unsolved.
Z00618,"Best trading platform in India, hands down."
Z09905,I am tired of facing delayed market data. It's becoming very unreliable.
Z04503,Zerodha's the tradingview charts is minimalist. works perfectly every time.
Z03349,Zerodha's the tradingview charts is incredibly smooth. makes trading a breeze.
Z04532,"I'm really impressed with the the gtt order feature. Keep up the great work, Zerodha team!"
Z00585,The GTT order feature is fantastic.
Z03009,The minimalist and clean design of Kite is perfect for focused trading. Highly recommended!
Z00851,Love the reliable UI of Kite!
Z09875,The phone support line is always busy. My issue regarding the lack of a specific indicator remains unsolved.
Z06767,Why does Kite always have the app logging me out automatically during market open? This is unacceptable.
Z08595,The phone support line is always busy. My issue regarding delayed market data remains unsolved.
Z04679,Love the blazing fast UI of Kite!
Z02299,The minimalist and minimalist design of Kite is perfect for focused trading. Highly recommended!
Z05207,Please fix the GTT order trigger failures!
Z05322,"The recent update seems to have caused more problems, especially problems with Console reports."
Z07727,Very unhappy with the platform today. It's becoming very unreliable. because of the lack of a specific indicator.
Z06175,The phone support line is always busy. My issue regarding problems with Console reports remains unsolved.
Z00765,"Best trading platform in India, hands down."
Z07331,I am tired of facing login issues during peak hours. I'm thinking of moving to a different broker due to this.
Z08325,"The recent update seems to have caused more problems, especially fund withdrawal processing time."
Z00876,Zerodha's the console dashboard is excellent. works perfectly every time.
Z06001,Very unhappy with the platform today. This is frustrating for a frequent trader. because of the lack of a specific indicator.
Z05922,My ticket has been open for over a week with no resolution. My issue regarding the app logging me out automatically remains unsolved.
Z07067,"The UI is clean, but the app is useless if I can't log in."
Z05992,Kite has serious delayed market data.
Z08917,The support team seems to use scripted answers and doesn't solve the actual problem. My issue regarding the lack of a specific indicator remains unsolved.
Z07934,Kite has serious customer support delays.
Z08640,"The recent update seems to have caused more problems, especially customer support delays."
Z08690,Very unhappy with the platform today. I missed out on a key trade. because of occasional chart freezes.
Z04530,The minimalist design is fantastic.
Z04251,Zerodha's the kite connect api is efficient. is the best in the market.
Z05571,Kite has serious customer support delays.
Z08872,"The UI is clean, but the app is useless if I can't log in."
Z02782,Kite's user interface is fantastic.
Z09850,The phone support line is always busy. My issue regarding occasional chart freezes remains unsolved.
Z01272,"I'm really impressed with the order execution speed. Keep up the great work, Zerodha team!"
Z02323,"Best trading platform in India, hands down."
Z09161,Please fix the delayed market data!
Z04878,Zerodha's the minimalist design is top-notch. is the best in the market.
Z09863,Why does Kite always have the lack of a specific indicator during market open? This is unacceptable.
Z00882,The TradingView charts is fantastic.
Z01534,Love the efficient UI of Kite!
Z07307,The support team seems to use scripted answers and doesn't solve the actual problem. My issue regarding fund withdrawal processing time remains unsolved.
Z05052,"The UI is clean, but the app is useless if I can't log in."
Z09532,"The UI is clean, but the app is useless if I can't log in."
Z02203,"I'm really impressed with the the search function. Keep up the great work, Zerodha team!"
Z07406,Very unhappy with the platform today. I missed out on a key trade. because of the app logging me out automatically.
Z02275,Love the incredibly smooth UI of Kite!
Z03092,Love the reliable UI of Kite!
Z01354,Kite is so excellent. The the console dashboard is a key reason I use Zerodha.
Z02120,Zerodha's order execution speed is clean. is a key reason I use Zerodha.
Z04875,"Best trading platform in India, hands down."
Z06123,Very unhappy with the platform today. It's becoming very unreliable. because of login issues during peak hours.
Z08202,"The UI is clean, but the app is useless if I can't log in."
Z05610,Please fix the occasional chart freezes!
Z05187,Why does Kite always have GTT order trigger failures during market open? This is unacceptable.
Z01866,Kite is so reliable. The kite's user interface is the best in the market.
Z08762,Please fix the delayed market data!
Z03214,"I'm really impressed with the the minimalist design. Keep up the great work, Zerodha team!"
Z01963,The minimalist and incredibly smooth design of Kite is perfect for focused trading. Highly recommended!
Z07694,Please fix the the lack of a specific indicator!
Z04435,"Best trading platform in India, hands down."
Z01733,"Best trading platform in India, hands down."
Z08959,Why does Kite always have GTT order trigger failures during market open? This is unacceptable.
Z05239,"The recent update seems to have caused more problems, especially occasional chart freezes."
Z09596,"The UI is clean, but the app is useless if I can't log in."
Z08497,Why does Kite always have fund withdrawal processing time during market open? This is unacceptable.
Z09999,Very unhappy with the platform today. It needs to be addressed immediately. because of the lack of a specific indicator.
Z06914,"The UI is clean, but the app is useless if I can't log in."
Z06074,Why does Kite always have the lack of a specific indicator during market open? This is unacceptable.
Z08944,Please fix the customer support delays!
Z04760,The minimalist and clean design of Kite is perfect for focused trading. Highly recommended!
Z09688,Kite has serious delayed market data.
Z04415,The minimalist and minimalist design of Kite is perfect for focused trading. Highly recommended!
Z08479,My ticket has been open for over a week with no resolution. My issue regarding fund withdrawal processing time remains unsolved.
Z09262,Please fix the the app logging me out automatically!
Z04672,Love the top-notch UI of Kite!
Z01187,Kite is so blazing fast. The the console dashboard has significantly improved my trading discipline.
Z06220,Why does Kite always have occasional chart freezes during market open? This is unacceptable.
Z08327,Why does Kite always have the app logging me out automatically during market open? This is unacceptable.
Z05441,"The recent update seems to have caused more problems, especially fund withdrawal processing time."
Z05135,I am tired of facing GTT order trigger failures. I'm thinking of moving to a different broker due to this.
Z02363,Kite is so top-notch. The the overall stability is a key reason I use Zerodha.
Z04623,Kite is so blazing fast. The the kite connect api makes trading a breeze.
Z04171,The minimalist and excellent design of Kite is perfect for focused trading. Highly recommended!
Z02404,"Best trading platform in India, hands down."
Z02625,The GTT order feature is fantastic.
Z07867,Please fix the GTT order trigger failures!
Z01797,"Best trading platform in India, hands down."
Z05446,Why does Kite always have customer support delays during market open? This is unacceptable.
Z01680,The search function is fantastic.
Z06455,Very unhappy with the platform today. It's becoming very unreliable. because of the lack of a specific indicator.
Z02152,Zerodha's the overall stability is excellent. is the best in the market.
Z01623,"I'm really impressed with the the minimalist design. Keep up the great work, Zerodha team!"
Z03320,"Best trading platform in India, hands down."
Z05041,Kite has serious customer support delays.
Z07503,Please fix the problems with Console reports!
Z07501,Why does Kite always have the app logging me out automatically during market open? This is unacceptable.
Z05449,The support team seems to use scripted answers and doesn't solve the actual problem. My issue regarding the lack of a specific indicator remains unsolved.
Z06590,I am tired of facing occasional chart freezes. This is frustrating for a frequent trader.
Z09380,Why does Kite always have delayed market data during market open? This is unacceptable.
Z09231,"The UI is clean, but the app is useless if I can't log in."
Z09890,Getting a response from customer support takes forever. My issue regarding delayed market data remains unsolved.
Z00202,"I'm really impressed with the the gtt order feature. Keep up the great work, Zerodha team!"
Z05893,Very unhappy with the platform today. It's becoming very unreliable. because of occasional chart freezes.
Z02296,The minimalist and efficient design of Kite is perfect for focused trading. Highly recommended!
Z07487,Why does Kite always have the lack of a specific indicator during market open? This is unacceptable.
Z05006,Why does Kite always have delayed market data during market open? This is unacceptable.
Z01906,Zerodha's order execution speed is clean. makes trading a breeze.
Z03272,The minimalist and reliable design of Kite is perfect for focused trading. Highly recommended!
Z00133,"I'm really impressed with the the search function. Keep up the great work, Zerodha team!"
Z01772,Order execution speed is fantastic.
Z08557,Please fix the GTT order trigger failures!
Z07392,Very unhappy with the platform today. I'm thinking of moving to a different broker due to this. because of fund withdrawal processing time.
Z01261,Love the blazing fast UI of Kite!
Z07802,"The recent update seems to have caused more problems, especially customer support delays."
Z02732,Love the minimalist UI of Kite!
Z06611,Kite has serious occasional chart freezes.
Z09945,Very unhappy with the platform today. I'm thinking of moving to a different broker due to this. because of the lack of a specific indicator.
Z05042,Please fix the customer support delays!
Z09966,Please fix the customer support delays!
Z01370,The minimalist design is fantastic.
Z07434,Kite has serious occasional chart freezes.
Z00078,Love the excellent UI of Kite!
Z01245,Kite is so minimalist. The the search function is the best in the market.
Z09641,"The UI is clean, but the app is useless if I can't log in."
Z00632,"I'm really impressed with the kite's user interface. Keep up the great work, Zerodha team!"
Z07656,"The recent update seems to have caused more problems, especially GTT order trigger failures."
Z04997,Zerodha's the gtt order feature is minimalist. works perfectly every time.
Z08145,Why does Kite always have the lack of a specific indicator during market open? This is unacceptable.
Z08004,Why does Kite always have delayed market data during market open? This is unacceptable.
Z00508,Kite's user interface is fantastic.
Z09637,Very unhappy with the platform today. It needs to be addressed immediately. because of delayed market data.
Z02077,The minimalist and reliable design of Kite is perfect for focused trading. Highly recommended!
Z09840,I am tired of facing problems with Console reports. It needs to be addressed immediately.
Z07900,Kite has serious login issues during peak hours.
Z07697,Very unhappy with the platform today. It needs to be addressed immediately. because of occasional chart freezes.
Z05871,Getting a response from customer support takes forever. My issue regarding the lack of a specific indicator remains unsolved.
Z00991,Love the excellent UI of Kite!
Z05399,Why does Kite always have delayed market data during market open? This is unacceptable.
Z08381,Very unhappy with the platform today. It needs to be addressed immediately. because of problems with Console reports.
Z04521,"Best trading platform in India, hands down."
Z07363,Very unhappy with the platform today. I missed out on a key trade. because of the lack of a specific indicator.
Z06869,Why does Kite always have problems with Console reports during market open? This is unacceptable.
Z02673,"Best trading platform in India, hands down."
Z03605,"Best trading platform in India, hands down."
Z09526,"The UI is clean, but the app is useless if I can't log in."
Z07045,Kite has serious occasional chart freezes.
Z07009,Why does Kite always have problems with Console reports during market open? This is unacceptable.
Z02460,"I'm really impressed with the the console dashboard. Keep up the great work, Zerodha team!"
Z00187,Zerodha's the kite connect api is minimalist. is the best in the market.
Z05517,"The recent update seems to have caused more problems, especially the lack of a specific indicator."
Z00311,"I'm really impressed with the the overall stability. Keep up the great work, Zerodha team!"
Z04972,Love the excellent UI of Kite!
Z09692,Kite has serious the lack of a specific indicator.
Z03252,Zerodha's the search function is efficient. is the best in the market.
Z02306,Zerodha's the gtt order feature is top-notch. is the best in the market.
Z05890,Very unhappy with the platform today. It needs to be addressed immediately. because of delayed market data.
Z05865,"The recent update seems to have caused more problems, especially GTT order trigger failures."
Z03463,The minimalist and user-friendly design of Kite is perfect for focused trading. Highly recommended!
Z00548,The minimalist and excellent design of Kite is perfect for focused trading. Highly recommended!
Z08913,Kite has serious problems with Console reports.
Z06831,Very unhappy with the platform today. I missed out on a key trade. because of fund withdrawal processing time.
Z06667,"The recent update seems to have caused more problems, especially delayed market data."
Z08949,"The recent update seems to have caused more problems, especially fund withdrawal processing time."
Z00663,"I'm really impressed with the the search function. Keep up the great work, Zerodha team!"
Z09329,Please fix the login issues during peak hours!
Z07839,I am tired of facing delayed market data. It needs to be addressed immediately.
Z09404,Why does Kite always have customer support delays during market open? This is unacceptable.
Z08645,I am tired of facing problems with Console reports. It's becoming very unreliable.
Z09785,Please fix the customer support delays!
Z03110,Kite is so clean. The the search function has significantly improved my trading discipline.
Z09771,Please fix the problems with Console reports!
Z09915,"The UI is clean, but the app is useless if I can't log in."
Z07380,Why does Kite always have problems with Console reports during market open? This is unacceptable.
Z06830,The phone support line is always busy. My issue regarding fund withdrawal processing time remains unsolved.
Z03977,Kite is so user-friendly. The the overall stability works perfectly every time.
Z02893,Kite is so user-friendly. The the gtt order feature is a key reason I use Zerodha.
Z03649,Zerodha's kite's user interface is user-friendly. is a key reason I use Zerodha.
Z09710,Why does Kite always have occasional chart freezes during market open? This is unacceptable.
Z02724,Kite is so excellent. The kite's user interface works perfectly every time.
Z06249,"The recent update seems to have caused more problems, especially occasional chart freezes."
Z04998,"I'm really impressed with the kite's user interface. Keep up the great work, Zerodha team!"
Z07281,Very unhappy with the platform today. I'm thinking of moving to a different broker due to this. because of customer support delays.
Z02242,"I'm really impressed with the the console dashboard. Keep up the great work, Zerodha team!"
Z06917,Kite has serious the app logging me out automatically.
Z07387,Please fix the fund withdrawal processing time!
Z09119,The phone support line is always busy. My issue regarding login issues during peak hours remains unsolved.
Z08082,Please fix the problems with Console reports!
Z02950,Kite is so clean. The the overall stability is a key reason I use Zerodha.
Z07245,"The recent update seems to have caused more problems, especially delayed market data."
Z06654,"The UI is clean, but the app is useless if I can't log in."
Z04145,"I'm really impressed with the the tradingview charts. Keep up the great work, Zerodha team!"
Z09315,Very unhappy with the platform today. It's becoming very unreliable. because of problems with Console reports.
Z02188,"Best trading platform in India, hands down."
Z00252,Love the incredibly smooth UI of Kite!
Z06078,I am tired of facing problems with Console reports. I'm thinking of moving to a different broker due to this.
Z03774,Love the efficient UI of Kite!
Z04558,"Best trading platform in India, hands down."
Z02458,The minimalist and top-notch design of Kite is perfect for focused trading. Highly recommended!
Z07412,Why does Kite always have login issues during peak hours during market open? This is unacceptable.
Z09593,Kite has serious fund withdrawal processing time.
Z02289,Kite is so clean. The the gtt order feature is a key reason I use Zerodha.
Z06719,Kite has serious the lack of a specific indicator.
Z09009,"The recent update seems to have caused more problems, especially customer support delays."
Z05585,I am tired of facing occasional chart freezes. I missed out on a key trade.
Z00262,Zerodha's the minimalist design is incredibly smooth. is a key reason I use Zerodha.
Z02592,"I'm really impressed with the order execution speed. Keep up the great work, Zerodha team!"
Z06574,Very unhappy with the platform today. This is frustrating for a frequent trader. because of GTT order trigger failures.
Z08728,"The recent update seems to have caused more problems, especially delayed market data."
Z03714,Zerodha's the tradingview charts is incredibly smooth. makes trading a breeze.
Z07105,"The UI is clean, but the app is useless if I can't log in."
Z00673,The minimalist and clean design of Kite is perfect for focused trading. Highly recommended!
Z00565,The TradingView charts is fantastic.
Z05044,Why does Kite always have fund withdrawal processing time during market open? This is unacceptable.
Z04388,Kite is so top-notch. The the overall stability is the best in the market.
Z01443,"Best trading platform in India, hands down."
Z07064,Kite has serious the lack of a specific indicator.
Z03560,Kite is so excellent. The the minimalist design works perfectly every time.
Z07968,"The recent update seems to have caused more problems, especially the app logging me out automatically."
Z04220,Zerodha's the overall stability is incredibly smooth. is the best in the market.
Z00676,Kite is so clean. The the kite connect api makes trading a breeze.
Z05185,"The UI is clean, but the app is useless if I can't log in."
Z05845,"The UI is clean, but the app is useless if I can't log in."
Z05531,"The recent update seems to have caused more problems, especially login issues during peak hours."
Z07649,Kite has serious login issues during peak hours.
Z09889,Very unhappy with the platform today. This is frustrating for a frequent trader. because of customer support delays.
Z08234,Getting a response from customer support takes forever. My issue regarding GTT order trigger failures remains unsolved.
Z00967,"I'm really impressed with the kite's user interface. Keep up the great work, Zerodha team!"
Z08169,Why does Kite always have the lack of a specific indicator during market open? This is unacceptable.
Z03078,"Best trading platform in India, hands down."
Z06406,"The UI is clean, but the app is useless if I can't log in."
Z06497,The phone support line is always busy. My issue regarding GTT order trigger failures remains unsolved.
Z03972,"I'm really impressed with the order execution speed. Keep up the great work, Zerodha team!"
Z07780,"The UI is clean, but the app is useless if I can't log in."
Z05225,I am tired of facing occasional chart freezes. I'm thinking of moving to a different broker due to this.
Z03606,"I'm really impressed with the the search function. Keep up the great work, Zerodha team!"
Z03976,"I'm really impressed with the the kite connect api. Keep up the great work, Zerodha team!"
Z04935,"Best trading platform in India, hands down."
Z04006,"Best trading platform in India, hands down."
Z05177,"The UI is clean, but the app is useless if I can't log in."
Z06797,I am tired of facing the app logging me out automatically. I missed out on a key trade.
Z03589,Kite is so user-friendly. The the gtt order feature works perfectly every time.
Z01122,Kite is so clean. The kite's user interface has significantly improved my trading discipline.
Z06378,The phone support line is always busy. My issue regarding delayed market data remains unsolved.
Z00564,The search function is fantastic.
Z09798,I am tired of facing the app logging me out automatically. It needs to be addressed immediately.
Z02157,The minimalist and user-friendly design of Kite is perfect for focused trading. Highly recommended!
Z00674,The Console dashboard is fantastic.
Z06169,Getting a response from customer support takes forever. My issue regarding customer support delays remains unsolved.
Z04423,The search function is fantastic.
Z06756,Very unhappy with the platform today. I missed out on a key trade. because of problems with Console reports.
Z07552,"The UI is clean, but the app is useless if I can't log in."
Z00233,The overall stability is fantastic.
Z08851,Kite has serious problems with Console reports.
Z00265,Love the excellent UI of Kite!
Z01929,Love the efficient UI of Kite!
Z03107,"I'm really impressed with the the minimalist design. Keep up the great work, Zerodha team!"
Z07660,Why does Kite always have the app logging me out automatically during market open? This is unacceptable.
Z06353,I am tired of facing the app logging me out automatically. It's becoming very unreliable.
Z05033,Why does Kite always have fund withdrawal processing time during market open? This is unacceptable.
Z06958,"The UI is clean, but the app is useless if I can't log in."
Z03656,Kite is so incredibly smooth. The the minimalist design is a key reason I use Zerodha.
Z00073,The minimalist design is fantastic.
Z09487,Kite has serious GTT order trigger failures.
Z02923,"Best trading platform in India, hands down."
Z03787,Kite's user interface is fantastic.
Z01369,The minimalist design is fantastic.
Z09744,"The recent update seems to have caused more problems, especially fund withdrawal processing time."
Z03140,"Best trading platform in India, hands down."
Z07483,"The recent update seems to have caused more problems, especially the lack of a specific indicator."
Z09219,"The recent update seems to have caused more problems, especially fund withdrawal processing time."
Z08109,The phone support line is always busy. My issue regarding problems with Console reports remains unsolved.
Z03717,"Best trading platform in India, hands down."
Z07882,I am tired of facing problems with Console reports. It's becoming very unreliable.
Z06155,Please fix the customer support delays!
Z03059,The minimalist and top-notch design of Kite is perfect for focused trading. Highly recommended!
Z04992,Zerodha's the minimalist design is user-friendly. is a key reason I use Zerodha.
Z09842,Very unhappy with the platform today. I'm thinking of moving to a different broker due to this. because of occasional chart freezes.
Z05806,Very unhappy with the platform today. I'm thinking of moving to a different broker due to this. because of the app logging me out automatically.
Z06706,Kite has serious the app logging me out automatically.
Z08214,Kite has serious problems with Console reports.
Z05866,My ticket has been open for over a week with no resolution. My issue regarding fund withdrawal processing time remains unsolved.
Z05234,Very unhappy with the platform today. I'm thinking of moving to a different broker due to this. because of the app logging me out automatically.
Z05209,Why does Kite always have occasional chart freezes during market open? This is unacceptable.
Z08774,Please fix the customer support delays!
Z07546,Why does Kite always have customer support delays during market open? This is unacceptable.
Z06884,Kite has serious occasional chart freezes.
Z02040,"Best trading platform in India, hands down."
Z05634,Please fix the fund withdrawal processing time!
Z05576,Very unhappy with the platform today. This is frustrating for a frequent trader. because of customer support delays.
Z08498,Kite has serious the app logging me out automatically.
Z04112,Love the user-friendly UI of Kite!
Z05578,Very unhappy with the platform today. It's becoming very unreliable. because of the lack of a specific indicator.
Z04615,Zerodha's the search function is blazing fast. makes trading a breeze.
Z08689,Getting a response from customer support takes forever. My issue regarding fund withdrawal processing time remains unsolved.
Z09502,Getting a response from customer support takes forever. My issue regarding occasional chart freezes remains unsolved.
Z07480,I am tired of facing login issues during peak hours. It needs to be addressed immediately.
Z06693,Why does Kite always have customer support delays during market open? This is unacceptable.
Z00198,The minimalist and reliable design of Kite is perfect for focused trading. Highly recommended!
Z09716,Very unhappy with the platform today. It needs to be addressed immediately. because of occasional chart freezes.
Z08104,Why does Kite always have the app logging me out automatically during market open? This is unacceptable.
Z09212,My ticket has been open for over a week with no resolution. My issue regarding GTT order trigger failures remains unsolved.
Z09471,"The recent update seems to have caused more problems, especially the lack of a specific indicator."
Z08991,"The UI is clean, but the app is useless if I can't log in."
Z07084,I am tired of facing occasional chart freezes. I'm thinking of moving to a different broker due to this.
Z00955,"Best trading platform in India, hands down."
Z05656,The support team seems to use scripted answers and doesn't solve the actual problem. My issue regarding login issues during peak hours remains unsolved.
Z07442,Please fix the occasional chart freezes!
Z05030,Getting a response from customer support takes forever. My issue regarding the lack of a specific indicator remains unsolved.
Z03399,The GTT order feature is fantastic.
Z01798,"I'm really impressed with the the gtt order feature. Keep up the great work, Zerodha team!"
Z04977,"I'm really impressed with the the console dashboard. Keep up the great work, Zerodha team!"
Z02901,"Best trading platform in India, hands down."
Z08818,My ticket has been open for over a week with no resolution. My issue regarding the lack of a specific indicator remains unsolved.
Z01103,The minimalist and incredibly smooth design of Kite is perfect for focused trading. Highly recommended!
Z07427,Please fix the GTT order trigger failures!
Z07059,Very unhappy with the platform today. It's becoming very unreliable. because of GTT order trigger failures.
Z01661,Kite's user interface is fantastic.
Z03262,"I'm really impressed with the the gtt order feature. Keep up the great work, Zerodha team!"
Z02112,The minimalist and blazing fast design of Kite is perfect for focused trading. Highly recommended!
Z02282,Zerodha's the kite connect api is clean. is the best in the market.
Z06949,Please fix the GTT order trigger failures!
Z04063,The minimalist and blazing fast design of Kite is perfect for focused trading. Highly recommended!
Z09948,Kite has serious occasional chart freezes.
Z05846,Getting a response from customer support takes forever. My issue regarding the app logging me out automatically remains unsolved.
Z05732,The phone support line is always busy. My issue regarding problems with Console reports remains unsolved.
Z01166,The Console dashboard is fantastic.
Z02173,"I'm really impressed with the the search function. Keep up the great work, Zerodha team!"
Z00856,The GTT order feature is fantastic.
Z02074,"Best trading platform in India, hands down."
Z06168,Kite has serious customer support delays.
Z04399,"Best trading platform in India, hands down."
Z00710,Kite is so reliable. The the console dashboard works perfectly every time.
Z09402,"The recent update seems to have caused more problems, especially problems with Console reports."
Z06473,Very unhappy with the platform today. I missed out on a key trade. because of the app logging me out automatically.
Z06506,I am tired of facing delayed market data. It needs to be addressed immediately.
Z05602,Very unhappy with the platform today. This is frustrating for a frequent trader. because of the lack of a specific indicator.
Z09414,The support team seems to use scripted answers and doesn't solve the actual problem. My issue regarding delayed market data remains unsolved.
Z02495,The minimalist and excellent design of Kite is perfect for focused trading. Highly recommended!
Z06159,I am tired of facing the lack of a specific indicator. I missed out on a key trade.
Z09640,I am tired of facing occasional chart freezes. It's becoming very unreliable.
Z07316,I am tired of facing customer support delays. It's becoming very unreliable.
Z00098,Love the user-friendly UI of Kite!
Z09495,Please fix the GTT order trigger failures!
Z02806,Kite is so incredibly smooth. The the kite connect api makes trading a breeze.
Z07923,"The UI is clean, but the app is useless if I can't log in."
Z06546,"The UI is clean, but the app is useless if I can't log in."
Z01973,The Console dashboard is fantastic.
Z00429,"Best trading platform in India, hands down."
Z04424,Zerodha's the search function is minimalist. makes trading a breeze.
Z07836,"The UI is clean, but the app is useless if I can't log in."
Z05800,Kite has serious customer support delays.
Z08170,"The UI is clean, but the app is useless if I can't log in."
Z05369,Kite has serious problems with Console reports.
Z02367,The minimalist and excellent design of Kite is perfect for focused trading. Highly recommended!
Z09967,Getting a response from customer support takes forever. My issue regarding GTT order trigger failures remains unsolved.
Z08140,Kite has serious the app logging me out automatically.
Z08544,Please fix the login issues during peak hours!
Z01456,The overall stability is fantastic.
Z04961,Zerodha's the gtt order feature is clean. has significantly improved my trading discipline.
Z00361,Zerodha's the gtt order feature is clean. is a key reason I use Zerodha.
Z05475,"The recent update seems to have caused more problems, especially customer support delays."
Z05804,"The UI is clean, but the app is useless if I can't log in."
Z05363,"The recent update seems to have caused more problems, especially problems with Console reports."
Z05452,The phone support line is always busy. My issue regarding customer support delays remains unsolved.
Z05951,I am tired of facing the lack of a specific indicator. It's becoming very unreliable.
Z07096,"The recent update seems to have caused more problems, especially the lack of a specific indicator."
Z00655,Kite's user interface is fantastic.
Z02748,The minimalist and blazing fast design of Kite is perfect for focused trading. Highly recommended!
Z02382,Zerodha's the minimalist design is user-friendly. works perfectly every time.
Z05723,Why does Kite always have the app logging me out automatically during market open? This is unacceptable.
Z00543,The minimalist and minimalist design of Kite is perfect for focused trading. Highly recommended!
Z01624,Zerodha's the overall stability is minimalist. works perfectly every time.
Z00127,The minimalist and minimalist design of Kite is perfect for focused trading. Highly recommended!
Z07596,The support team seems to use scripted answers and doesn't solve the actual problem. My issue regarding problems with Console reports remains unsolved.
Z08587,Why does Kite always have GTT order trigger failures during market open? This is unacceptable.
Z04598,The minimalist and efficient design of Kite is perfect for focused trading. Highly recommended!
Z05943,Please fix the the app logging me out automatically!
Z05216,"The recent update seems to have caused more problems, especially GTT order trigger failures."
Z07991,"The recent update seems to have caused more problems, especially the app logging me out automatically."
Z02586,The overall stability is fantastic.
Z06620,"The recent update seems to have caused more problems, especially the app logging me out automatically."
Z02191,"I'm really impressed with the the search function. Keep up the great work, Zerodha team!"
Z05934,Why does Kite always have problems with Console reports during market open? This is unacceptable.
Z02280,Zerodha's the tradingview charts is clean. makes trading a breeze.
Z03633,Kite is so blazing fast. The the tradingview charts has significantly improved my trading discipline.
Z03630,The TradingView charts is fantastic.
Z02695,"I'm really impressed with the the kite connect api. Keep up the great work, Zerodha team!"
Z00480,Kite is so user-friendly. The the minimalist design is the best in the market.
Z01599,Zerodha's the console dashboard is incredibly smooth. is the best in the market.
Z00131,Love the user-friendly UI of Kite!
Z08975,"The UI is clean, but the app is useless if I can't log in."
Z09312,Please fix the problems with Console reports!
Z02811,"Best trading platform in India, hands down."
Z06456,Please fix the login issues during peak hours!
Z04701,"Best trading platform in India, hands down."
Z00287,"Best trading platform in India, hands down."
Z04973,Kite is so minimalist. The the tradingview charts makes trading a breeze.
Z06198,I am tired of facing the app logging me out automatically. I'm thinking of moving to a different broker due to this.
Z09131,My ticket has been open for over a week with no resolution. My issue regarding delayed market data remains unsolved.
Z02316,Kite is so user-friendly. The the console dashboard is the best in the market.
Z05034,Why does Kite always have problems with Console reports during market open? This is unacceptable.
Z03905,The minimalist and efficient design of Kite is perfect for focused trading. Highly recommended!
Z06217,"The recent update seems to have caused more problems, especially login issues during peak hours."
